environment,seed,baseline,calibration,planner,t,state,previous_action,action,next_state,calibration_output,true_theta,predicted_reward,realized_reward,task_reward,energy_cost,switching_cost,failure_cost,net_reward,cumulative_task_reward,cumulative_energy_cost,cumulative_switching_cost,cumulative_failure_cost,cumulative_net_reward,planner_queries_step,planner_queries_total,cold_start_transitions,oracle_kind,sweep,cem_population,cem_iterations,selected_action,query_budget
Toy2,1,oracle_current,true_current_dynamics,CEM-MPC oracle,2,0.19653429159805874,0.19653429159805874,0.1893354706440921,0.1893354706440921,1.2016530776976404,0.1,1.2219486668596158,1.1998192232569376,1.2016530776976404,0.001792396022200993,4.145841850181545e-05,0.0,1.1998192232569376,3.630794198697231,0.005958502148571395,0.00032285779152889816,0.0,3.6245128387571306,256,768,2,oracle_current,cem_population_iterations,32,4,0.1893354706440921,256
Toy2,1,oracle_current,true_current_dynamics,CEM-MPC oracle,3,0.1893354706440921,0.1893354706440921,0.18881808751388837,0.18881808751388837,1.2566190516295046,1.0,1.2218871052317515,1.2548362239726418,1.2566190516295046,0.0017826135086201206,2.141482427355188e-07,0.0,1.2548362239726418,4.887413250326736,0.007741115657191515,0.0003230719397716337,0.0,4.879349062729773,256,1024,2,oracle_current,cem_population_iterations,32,4,0.18881808751388837,256
Toy2,1,oracle_current,true_current_dynamics,CEM-MPC oracle,4,0.18881808751388837,0.18881808751388837,0.20639447962992907,0.20639447962992907,1.2672521353702124,1.0,1.221150964157172,1.2648750576612735,1.2672521353702124,0.0021299340610854605,0.0002471436478534542,0.0,1.2648750576612735,6.154665385696948,0.009871049718276976,0.0005702155876250879,0.0,6.144224120391046,256,1280,2,oracle_current,cem_population_iterations,32,4,0.20639447962992907,256
Toy2,1,oracle_current,true_current_dynamics,CEM-MPC oracle,5,0.20639447962992907,0.20639447962992907,0.8091258172380661,0.8091258172380661,1.5685628312280249,1.0,1.2330662722944643,1.2452005495540512,1.5685628312280249,0.03273422940605842,0.2906280522679152,0.0,1.2452005495540512,7.723228216924973,0.0426052791243354,0.2911982678555403,0.0,7.389424669945097,256,1536,2,oracle_current,cem_population_iterations,32,4,0.8091258172380661,256
Toy2,2,oracle_current,true_current_dynamics,CEM-MPC oracle,0,0.2,0.2,0.20287357822041624,0.20287357822041624,1.2245369033517735,0.1,1.2248186918797126,1.2224724129533446,1.2245369033517735,0.0020578844369977672,6.6059614310804e-06,0.0,1.2224724129533446,1.2245369033517735,0.0020578844369977672,6.6059614310804e-06,0.0,1.2224724129533446,256,256,2,oracle_current,cem_population_iterations,32,4,0.20287357822041624,256
Toy2,2,oracle_current,true_current_dynamics,CEM-MPC oracle,1,0.20287357822041624,0.20287357822041624,0.19360523558478018,0.19360523558478018,1.2204825924017213,0.1,1.2266078336171407,1.2185397212992601,1.2204825924017213,0.0018741493622919118,6.87217401692393e-05,0.0,1.2185397212992601,2.4450194957534945,0.003932033799289679,7.53277016003197e-05,0.0,2.4410121342526048,256,512,2,oracle_current,cem_population_iterations,32,4,0.19360523558478018,256
Toy2,2,oracle_current,true_current_dynamics,CEM-MPC oracle,2,0.19360523558478018,0.19360523558478018,0.19011112412520378,0.19011112412520378,1.2409365183802352,0.1,1.2230887412381166,1.2391196393525143,1.2409365183802352,0.0018071119758074322,9.767051913554491e-06,0.0,1.2391196393525143,3.6859560141337298,0.005739145775097112,8.509475351387419e-05,0.0,3.680131773605119,256,768,2,oracle_current,cem_population_iterations,32,4,0.19011112412520378,256
Toy2,2,oracle_current,true_current_dynamics,CEM-MPC oracle,3,0.19011112412520378,0.19011112412520378,0.5231165532582245,0.5231165532582245,1.0993621392573114,1.0,0.971299478280709,0.9969655001770195,1.0993621392573114,0.01368254641463824,0.0887140926656538,0.0,0.9969655001770195,4.785318153391041,0.019421692189735353,0.08879918741916767,0.0,4.677097273782138,256,1024,2,oracle_current,cem_population_iterations,32,4,0.5231165532582245,256
Toy2,2,oracle_current,true_current_dynamics,CEM-MPC oracle,4,0.5231165532582245,0.5231165532582245,0.8104446207012616,0.8104446207012616,1.6171303014774514,1.0,1.4536950427690234,1.5182433426438304,1.6171303014774514,0.03284102416118059,0.06604593467244037,0.0,1.5182433426438304,6.402448454868493,0.05226271635091595,0.15484512209160806,0.0,6.195340616425969,256,1280,2,oracle_current,cem_population_iterations,32,4,0.8104446207012616,256
Toy2,2,oracle_current,true_current_dynamics,CEM-MPC oracle,5,0.8104446207012616,0.8104446207012616,0.7949070719896354,0.7949070719896354,1.6097689543176297,1.0,1.5394638794606557,1.5779819593267,1.6097689543176297,0.03159386265495677,0.00019313233597292458,0.0,1.5779819593267,8.012217409186123,0.08385657900587272,0.15503825442758098,0.0,7.773322575752669,256,1536,2,oracle_current,cem_population_iterations,32,4,0.7949070719896354,256
