environment,twin_gap,regime,seed,baseline,regime_config_kind,regime_sigma,regime_rho,regime_change_points,regime_variation_label,b_path_min,b_path_max,b_path_range,b_path_std,b_path_n_unique,b_path_n_changes,b_path_first_change_step,b_path_last_change_step,b_path_values,total_cost,net_reward,state_cost,task_cost,acc_task_reward,energy_cost,acc_energy_cost,switch_cost,nonsmooth_switch_cost,acc_switch_cost,failure_cost,acc_failure_cost,terminal_cost,mean_abs_action,frac_zero_action,action_changes,physical_transitions,observed_transitions,observation_interval,oracle_regret
scalar,no_gap,drifting,2,arcari_dual_smpc,ou,0.05,0.995,100;200,nontrivial_ou_drift,1.840811605117341,2.131209145410911,0.2903975402935699,0.05036284981048729,50,49,1,49,2;2.00945266909;1.98326798367;1.96269846658;1.84081160512;1.93159291623;1.98914324525;1.97292638718;2.01175208458;2.02575385765;1.99793394654;2.04682264936;2.03106070878;2.01446421003;1.97478455122;1.99765853202;1.99271033678;2.02001122079;1.98955187969;1.99594551265;1.95135208292;1.99366857112;2.00310198261;2.01961502311;2.04004214364;1.98930405791;2.02851658743;2.13120914541;2.04863097452;1.96191724629;1.88686608937;1.92950470359;1.93629296295;1.99052862017;2.02669752069;2.0370926237;2.05110906784;2.04236549762;2.08557668069;2.0286629992;2.00742674289;2.01953655183;2.109509912;2.07073915665;2.01643243791;1.9881859158;2.03670859628;2.02477477795;2.09086825502;1.99678743787,17.305924580854526,-17.305924580854526,16.824583425638696,16.824583425638696,-16.824583425638696,0.46799999999999986,0.46799999999999986,0.0,0.0,0.0,0.0,0.0,0.013341155215822825,0.15599999999999997,0.74,21,50,50,1,8.547770629277052
scalar,no_gap,drifting,2,tv_gp_lcb,ou,0.05,0.995,100;200,nontrivial_ou_drift,1.840811605117341,2.131209145410911,0.2903975402935699,0.05036284981048729,50,49,1,49,2;2.00945266909;1.98326798367;1.96269846658;1.84081160512;1.93159291623;1.98914324525;1.97292638718;2.01175208458;2.02575385765;1.99793394654;2.04682264936;2.03106070878;2.01446421003;1.97478455122;1.99765853202;1.99271033678;2.02001122079;1.98955187969;1.99594551265;1.95135208292;1.99366857112;2.00310198261;2.01961502311;2.04004214364;1.98930405791;2.02851658743;2.13120914541;2.04863097452;1.96191724629;1.88686608937;1.92950470359;1.93629296295;1.99052862017;2.02669752069;2.0370926237;2.05110906784;2.04236549762;2.08557668069;2.0286629992;2.00742674289;2.01953655183;2.109509912;2.07073915665;2.01643243791;1.9881859158;2.03670859628;2.02477477795;2.09086825502;1.99678743787,5311.510708644899,-5311.510708644899,4959.9706721532175,4959.9706721532175,-4959.9706721532175,26.712000000000003,26.712000000000003,0.0,0.0,0.0,0.0,0.0,324.82803649168136,2.0879999999999996,0.04,44,50,50,1,5302.752554693321
scalar,no_gap,drifting,2,oracle_trend,ou,0.05,0.995,100;200,nontrivial_ou_drift,1.840811605117341,2.131209145410911,0.2903975402935699,0.05036284981048729,50,49,1,49,2;2.00945266909;1.98326798367;1.96269846658;1.84081160512;1.93159291623;1.98914324525;1.97292638718;2.01175208458;2.02575385765;1.99793394654;2.04682264936;2.03106070878;2.01446421003;1.97478455122;1.99765853202;1.99271033678;2.02001122079;1.98955187969;1.99594551265;1.95135208292;1.99366857112;2.00310198261;2.01961502311;2.04004214364;1.98930405791;2.02851658743;2.13120914541;2.04863097452;1.96191724629;1.88686608937;1.92950470359;1.93629296295;1.99052862017;2.02669752069;2.0370926237;2.05110906784;2.04236549762;2.08557668069;2.0286629992;2.00742674289;2.01953655183;2.109509912;2.07073915665;2.01643243791;1.9881859158;2.03670859628;2.02477477795;2.09086825502;1.99678743787,8.758153951577475,-8.758153951577475,8.323263441312932,8.323263441312932,-8.323263441312932,0.39599999999999985,0.39599999999999985,0.0,0.0,0.0,0.0,0.0,0.03889051026454263,0.13199999999999998,0.78,20,50,50,1,0.0
scalar,gap,static,0,kh_dual_control,static,0.015,0.995,100;200,static,2.0,2.0,0.0,0.0,1,0,-1,-1,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,9.871630353446864,-9.871630353446864,8.723163936214773,8.723163936214773,-8.723163936214773,0.288,0.288,0.0,0.0,0.0,0.0,0.0,0.860466417232089,0.09599999999999997,0.84,14,50,50,1,4.1015191486420015
scalar,gap,static,0,arcari_dual_smpc,static,0.015,0.995,100;200,static,2.0,2.0,0.0,0.0,1,0,-1,-1,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,18.46412658417098,-18.46412658417098,18.08424790787522,18.08424790787522,-18.08424790787522,0.324,0.324,0.0,0.0,0.0,0.0,0.0,0.055878676295761966,0.10799999999999997,0.82,11,50,50,1,12.694015379366117
scalar,gap,static,0,tv_gp_lcb,static,0.015,0.995,100;200,static,2.0,2.0,0.0,0.0,1,0,-1,-1,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,91196.85411824378,-91196.85411824378,87411.79980480153,87411.79980480153,-87411.79980480153,31.824000000000005,31.824000000000005,0.0,0.0,0.0,0.0,0.0,3753.230313442257,2.328,0.02,42,50,50,1,91191.08400703897
scalar,gap,static,0,oracle_trend,static,0.015,0.995,100;200,static,2.0,2.0,0.0,0.0,1,0,-1,-1,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,5.770111204804863,-5.770111204804863,5.423008842381449,5.423008842381449,-5.423008842381449,0.252,0.252,0.0,0.0,0.0,0.0,0.0,0.0951023624234112,0.08399999999999999,0.86,12,50,50,1,0.0
scalar,gap,static,1,kh_dual_control,static,0.015,0.995,100;200,static,2.0,2.0,0.0,0.0,1,0,-1,-1,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,15.940009981373938,-15.940009981373938,14.956612080160948,14.956612080160948,-14.956612080160948,0.3599999999999999,0.3599999999999999,0.0,0.0,0.0,0.0,0.0,0.6233979012129919,0.11999999999999997,0.8,18,50,50,1,6.597836766347347
scalar,gap,static,1,arcari_dual_smpc,static,0.015,0.995,100;200,static,2.0,2.0,0.0,0.0,1,0,-1,-1,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,16.89907362340547,-16.89907362340547,16.26196896656098,16.26196896656098,-16.26196896656098,0.6119999999999998,0.6119999999999998,0.0,0.0,0.0,0.0,0.0,0.025104656844492614,0.20399999999999996,0.66,28,50,50,1,7.55690040837888
scalar,gap,static,1,tv_gp_lcb,static,0.015,0.995,100;200,static,2.0,2.0,0.0,0.0,1,0,-1,-1,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,27364.857229598118,-27364.857229598118,26670.312500712695,26670.312500712695,-26670.312500712695,27.792000000000005,27.792000000000005,0.0,0.0,0.0,0.0,0.0,666.7527288854228,2.064,0.14,40,50,50,1,27355.51505638309
scalar,gap,static,1,oracle_trend,static,0.015,0.995,100;200,static,2.0,2.0,0.0,0.0,1,0,-1,-1,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,9.342173215026591,-9.342173215026591,8.805964537911628,8.805964537911628,-8.805964537911628,0.3959999999999999,0.3959999999999999,0.0,0.0,0.0,0.0,0.0,0.14020867711496024,0.13199999999999995,0.78,18,50,50,1,0.0
scalar,gap,static,2,kh_dual_control,static,0.015,0.995,100;200,static,2.0,2.0,0.0,0.0,1,0,-1,-1,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,12.604931397483057,-12.604931397483057,11.913938306858416,11.913938306858416,-11.913938306858416,0.3959999999999999,0.3959999999999999,0.0,0.0,0.0,0.0,0.0,0.29499309062463563,0.13199999999999995,0.78,18,50,50,1,7.132408438638854
scalar,gap,static,2,arcari_dual_smpc,static,0.015,0.995,100;200,static,2.0,2.0,0.0,0.0,1,0,-1,-1,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,33.439577648766004,-33.439577648766004,33.26648497256342,33.26648497256342,-33.26648497256342,0.10799999999999998,0.10799999999999998,0.0,0.0,0.0,0.0,0.0,0.0650926762025814,0.036,0.94,6,50,50,1,27.967054689921802
scalar,gap,static,2,tv_gp_lcb,static,0.015,0.995,100;200,static,2.0,2.0,0.0,0.0,1,0,-1,-1,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,111204.95445209423,-111204.95445209423,104888.07979321099,104888.07979321099,-104888.07979321099,32.328,32.328,0.0,0.0,0.0,0.0,0.0,6284.546658883252,2.352,0.06,40,50,50,1,111199.48192913538
scalar,gap,static,2,oracle_trend,static,0.015,0.995,100;200,static,2.0,2.0,0.0,0.0,1,0,-1,-1,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,5.472522958844203,-5.472522958844203,4.781529868219568,4.781529868219568,-4.781529868219568,0.3959999999999999,0.3959999999999999,0.0,0.0,0.0,0.0,0.0,0.2949930906246349,0.13199999999999998,0.78,17,50,50,1,0.0
scalar,gap,piecewise,0,kh_dual_control,fixed_jumps,0.015,0.995,17;33,piecewise,1.2,2.2,1.0000000000000002,0.4278504411590574,3,2,17,33,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2,7.948356924977868,-7.948356924977868,7.187544887320279,7.187544887320279,-7.187544887320279,0.2879999999999999,0.2879999999999999,0.0,0.0,0.0,0.0,0.0,0.47281203765758895,0.09599999999999997,0.84,15,50,50,1,2.8856825507872506
scalar,gap,piecewise,0,arcari_dual_smpc,fixed_jumps,0.015,0.995,17;33,piecewise,1.2,2.2,1.0000000000000002,0.4278504411590574,3,2,17,33,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2,17.45642635609973,-17.45642635609973,16.69561431844214,16.69561431844214,-16.69561431844214,0.2879999999999999,0.2879999999999999,0.0,0.0,0.0,0.0,0.0,0.47281203765758895,0.09599999999999997,0.84,13,50,50,1,12.393751981909112
scalar,gap,piecewise,0,tv_gp_lcb,fixed_jumps,0.015,0.995,17;33,piecewise,1.2,2.2,1.0000000000000002,0.4278504411590574,3,2,17,33,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2,102054.10492794444,-102054.10492794444,95182.48763168721,95182.48763168721,-95182.48763168721,31.067999999999998,31.067999999999998,0.0,0.0,0.0,0.0,0.0,6840.549296257246,2.268,0.08,41,50,50,1,102049.04225357025
scalar,gap,piecewise,0,oracle_trend,fixed_jumps,0.015,0.995,17;33,piecewise,1.2,2.2,1.0000000000000002,0.4278504411590574,3,2,17,33,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2,5.0626743741906175,-5.0626743741906175,4.390020639511904,4.390020639511904,-4.390020639511904,0.46799999999999997,0.46799999999999997,0.0,0.0,0.0,0.0,0.0,0.2046537346787127,0.15599999999999997,0.74,21,50,50,1,0.0
scalar,gap,piecewise,1,kh_dual_control,fixed_jumps,0.015,0.995,17;33,piecewise,1.2,2.2,1.0000000000000002,0.4278504411590574,3,2,17,33,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2,12.653955994650198,-12.653955994650198,12.060851331048884,12.060851331048884,-12.060851331048884,0.5399999999999998,0.5399999999999998,0.0,0.0,0.0,0.0,0.0,0.05310466360131516,0.17999999999999997,0.7,19,50,50,1,4.728467332905855
scalar,gap,piecewise,1,arcari_dual_smpc,fixed_jumps,0.015,0.995,17;33,piecewise,1.2,2.2,1.0000000000000002,0.4278504411590574,3,2,17,33,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2,15.068148569571806,-15.068148569571806,14.626457251691331,14.626457251691331,-14.626457251691331,0.4319999999999999,0.4319999999999999,0.0,0.0,0.0,0.0,0.0,0.009691317880472889,0.14399999999999996,0.76,20,50,50,1,7.142659907827462
scalar,gap,piecewise,1,tv_gp_lcb,fixed_jumps,0.015,0.995,17;33,piecewise,1.2,2.2,1.0000000000000002,0.4278504411590574,3,2,17,33,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2,16576.213567129784,-16576.213567129784,16398.782692974073,16398.782692974073,-16398.782692974073,26.496000000000002,26.496000000000002,0.0,0.0,0.0,0.0,0.0,150.93487415570647,1.992,0.14,45,50,50,1,16568.28807846804
scalar,gap,piecewise,1,oracle_trend,fixed_jumps,0.015,0.995,17;33,piecewise,1.2,2.2,1.0000000000000002,0.4278504411590574,3,2,17,33,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2,7.925488661744343,-7.925488661744343,7.186613408053685,7.186613408053685,-7.186613408053685,0.3959999999999998,0.3959999999999998,0.0,0.0,0.0,0.0,0.0,0.3428752536906573,0.13199999999999995,0.78,19,50,50,1,0.0
scalar,gap,piecewise,2,kh_dual_control,fixed_jumps,0.015,0.995,17;33,piecewise,1.2,2.2,1.0000000000000002,0.4278504411590574,3,2,17,33,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2,10.847755041145497,-10.847755041145497,10.507148250838991,10.507148250838991,-10.507148250838991,0.3239999999999999,0.3239999999999999,0.0,0.0,0.0,0.0,0.0,0.016606790306504682,0.10799999999999997,0.82,15,50,50,1,5.670080079008156
scalar,gap,piecewise,2,arcari_dual_smpc,fixed_jumps,0.015,0.995,17;33,piecewise,1.2,2.2,1.0000000000000002,0.4278504411590574,3,2,17,33,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2,37.36221786692738,-37.36221786692738,36.86216609989765,36.86216609989765,-36.86216609989765,0.43199999999999994,0.43199999999999994,0.0,0.0,0.0,0.0,0.0,0.06805176702972945,0.144,0.76,15,50,50,1,32.18454290479004
scalar,gap,piecewise,2,tv_gp_lcb,fixed_jumps,0.015,0.995,17;33,piecewise,1.2,2.2,1.0000000000000002,0.4278504411590574,3,2,17,33,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2,45710.429720471795,-45710.429720471795,43761.56781885,43761.56781885,-43761.56781885,33.30000000000001,33.30000000000001,0.0,0.0,0.0,0.0,0.0,1915.5619016217956,2.412,0.04,37,50,50,1,45705.25204550966
scalar,gap,piecewise,2,oracle_trend,fixed_jumps,0.015,0.995,17;33,piecewise,1.2,2.2,1.0000000000000002,0.4278504411590574,3,2,17,33,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2;2.2,5.177674962137341,-5.177674962137341,4.631708975118219,4.631708975118219,-4.631708975118219,0.32399999999999995,0.32399999999999995,0.0,0.0,0.0,0.0,0.0,0.22196598701912276,0.10799999999999997,0.82,15,50,50,1,0.0
scalar,gap,drifting,0,kh_dual_control,ou,0.05,0.995,100;200,nontrivial_ou_drift,1.7458346084667635,2.2780539067336947,0.5322192982669312,0.12632068350551684,50,49,1,49,2;2.00628651105;1.99964983533;2.03167271868;2.03675936094;2.00979209548;2.02782288775;2.09288377557;2.13977340485;2.10388777603;2.0400972636;2.00873305415;2.01075568785;1.89445037068;1.88403853563;1.82232279559;1.78659781388;1.76045187566;1.74583460847;1.76768696224;1.8209741959;1.81544259178;1.88468855235;1.85200537591;1.87032085253;1.91614275735;1.92126265846;1.8844813827;1.83897270697;1.81689155215;1.82881685056;1.77919185713;1.76983711911;1.76302668301;1.79125382883;1.80303051581;1.82178399869;1.78998364822;1.7845530483;1.82482905656;1.90037646854;1.83792130959;1.91442789178;1.98214952351;2.02130434593;2.03442060571;2.01855236196;2.09136063432;2.18891674698;2.27805390673,10.402564265717292,-10.402564265717292,9.690885321334136,9.690885321334136,-9.690885321334136,0.3959999999999999,0.3959999999999999,0.0,0.0,0.0,0.0,0.0,0.31567894438315525,0.132,0.78,19,50,50,1,4.035194884120604
scalar,gap,drifting,0,arcari_dual_smpc,ou,0.05,0.995,100;200,nontrivial_ou_drift,1.7458346084667635,2.2780539067336947,0.5322192982669312,0.12632068350551684,50,49,1,49,2;2.00628651105;1.99964983533;2.03167271868;2.03675936094;2.00979209548;2.02782288775;2.09288377557;2.13977340485;2.10388777603;2.0400972636;2.00873305415;2.01075568785;1.89445037068;1.88403853563;1.82232279559;1.78659781388;1.76045187566;1.74583460847;1.76768696224;1.8209741959;1.81544259178;1.88468855235;1.85200537591;1.87032085253;1.91614275735;1.92126265846;1.8844813827;1.83897270697;1.81689155215;1.82881685056;1.77919185713;1.76983711911;1.76302668301;1.79125382883;1.80303051581;1.82178399869;1.78998364822;1.7845530483;1.82482905656;1.90037646854;1.83792130959;1.91442789178;1.98214952351;2.02130434593;2.03442060571;2.01855236196;2.09136063432;2.18891674698;2.27805390673,14.276971632330099,-14.276971632330099,13.341406716364391,13.341406716364391,-13.341406716364391,0.32399999999999995,0.32399999999999995,0.0,0.0,0.0,0.0,0.0,0.6115649159657062,0.10799999999999998,0.82,16,50,50,1,7.909602250733411
scalar,gap,drifting,0,tv_gp_lcb,ou,0.05,0.995,100;200,nontrivial_ou_drift,1.7458346084667635,2.2780539067336947,0.5322192982669312,0.12632068350551684,50,49,1,49,2;2.00628651105;1.99964983533;2.03167271868;2.03675936094;2.00979209548;2.02782288775;2.09288377557;2.13977340485;2.10388777603;2.0400972636;2.00873305415;2.01075568785;1.89445037068;1.88403853563;1.82232279559;1.78659781388;1.76045187566;1.74583460847;1.76768696224;1.8209741959;1.81544259178;1.88468855235;1.85200537591;1.87032085253;1.91614275735;1.92126265846;1.8844813827;1.83897270697;1.81689155215;1.82881685056;1.77919185713;1.76983711911;1.76302668301;1.79125382883;1.80303051581;1.82178399869;1.78998364822;1.7845530483;1.82482905656;1.90037646854;1.83792130959;1.91442789178;1.98214952351;2.02130434593;2.03442060571;2.01855236196;2.09136063432;2.18891674698;2.27805390673,21978.498071796672,-21978.498071796672,19474.348918577347,19474.348918577347,-19474.348918577347,28.008,28.008,0.0,0.0,0.0,0.0,0.0,2476.1411532193265,2.112,0.06,43,50,50,1,21972.130702415074
scalar,gap,drifting,0,oracle_trend,ou,0.05,0.995,100;200,nontrivial_ou_drift,1.7458346084667635,2.2780539067336947,0.5322192982669312,0.12632068350551684,50,49,1,49,2;2.00628651105;1.99964983533;2.03167271868;2.03675936094;2.00979209548;2.02782288775;2.09288377557;2.13977340485;2.10388777603;2.0400972636;2.00873305415;2.01075568785;1.89445037068;1.88403853563;1.82232279559;1.78659781388;1.76045187566;1.74583460847;1.76768696224;1.8209741959;1.81544259178;1.88468855235;1.85200537591;1.87032085253;1.91614275735;1.92126265846;1.8844813827;1.83897270697;1.81689155215;1.82881685056;1.77919185713;1.76983711911;1.76302668301;1.79125382883;1.80303051581;1.82178399869;1.78998364822;1.7845530483;1.82482905656;1.90037646854;1.83792130959;1.91442789178;1.98214952351;2.02130434593;2.03442060571;2.01855236196;2.09136063432;2.18891674698;2.27805390673,6.367369381596688,-6.367369381596688,5.623097438211425,5.623097438211425,-5.623097438211425,0.32399999999999995,0.32399999999999995,0.0,0.0,0.0,0.0,0.0,0.4202719433852627,0.10799999999999998,0.82,16,50,50,1,0.0
scalar,gap,drifting,1,kh_dual_control,ou,0.05,0.995,100;200,nontrivial_ou_drift,1.8333632704581484,2.137547679221844,0.3041844087636958,0.08928570174974851,50,49,1,49,2;2.0172792096;2.05827372073;2.07450420594;2.00897382333;2.05419674754;2.07624449242;2.04901560819;2.07782643536;2.09566592299;2.10989421821;2.11076585919;2.13754767922;2.10003723648;2.09139155289;2.0668286295;2.09643679698;2.09794071837;2.08282817723;2.04331861322;2.03024240813;2.03049830511;2.01656566832;2.0811860307;2.13111631631;1.99490261078;1.90047743543;1.89223644365;1.87166574085;1.88298956202;1.89444071076;2.00086044496;1.9452551046;1.92664857872;2.02915391621;2.06134329643;2.09418974857;2.06801848124;1.9852746303;1.99372149435;1.99920359127;1.93783997061;1.90398943766;1.90086730649;1.8541253888;1.84994126347;1.85546570852;1.85796769183;1.83336327046;1.8638838577,13.119260275828962,-13.119260275828962,12.687152912117533,12.687152912117533,-12.687152912117533,0.4319999999999999,0.4319999999999999,0.0,0.0,0.0,0.0,0.0,0.00010736371142832262,0.14399999999999996,0.76,21,50,50,1,5.892267449554173
scalar,gap,drifting,1,arcari_dual_smpc,ou,0.05,0.995,100;200,nontrivial_ou_drift,1.8333632704581484,2.137547679221844,0.3041844087636958,0.08928570174974851,50,49,1,49,2;2.0172792096;2.05827372073;2.07450420594;2.00897382333;2.05419674754;2.07624449242;2.04901560819;2.07782643536;2.09566592299;2.10989421821;2.11076585919;2.13754767922;2.10003723648;2.09139155289;2.0668286295;2.09643679698;2.09794071837;2.08282817723;2.04331861322;2.03024240813;2.03049830511;2.01656566832;2.0811860307;2.13111631631;1.99490261078;1.90047743543;1.89223644365;1.87166574085;1.88298956202;1.89444071076;2.00086044496;1.9452551046;1.92664857872;2.02915391621;2.06134329643;2.09418974857;2.06801848124;1.9852746303;1.99372149435;1.99920359127;1.93783997061;1.90398943766;1.90086730649;1.8541253888;1.84994126347;1.85546570852;1.85796769183;1.83336327046;1.8638838577,13.607399404893034,-13.607399404893034,13.259105465124431,13.259105465124431,-13.259105465124431,0.21599999999999991,0.21599999999999991,0.0,0.0,0.0,0.0,0.0,0.13229393976860154,0.07199999999999998,0.88,11,50,50,1,6.380406578618245
scalar,gap,drifting,1,tv_gp_lcb,ou,0.05,0.995,100;200,nontrivial_ou_drift,1.8333632704581484,2.137547679221844,0.3041844087636958,0.08928570174974851,50,49,1,49,2;2.0172792096;2.05827372073;2.07450420594;2.00897382333;2.05419674754;2.07624449242;2.04901560819;2.07782643536;2.09566592299;2.10989421821;2.11076585919;2.13754767922;2.10003723648;2.09139155289;2.0668286295;2.09643679698;2.09794071837;2.08282817723;2.04331861322;2.03024240813;2.03049830511;2.01656566832;2.0811860307;2.13111631631;1.99490261078;1.90047743543;1.89223644365;1.87166574085;1.88298956202;1.89444071076;2.00086044496;1.9452551046;1.92664857872;2.02915391621;2.06134329643;2.09418974857;2.06801848124;1.9852746303;1.99372149435;1.99920359127;1.93783997061;1.90398943766;1.90086730649;1.8541253888;1.84994126347;1.85546570852;1.85796769183;1.83336327046;1.8638838577,3119.18386456136,-3119.18386456136,3049.7069670980795,3049.7069670980795,-3049.7069670980795,26.100000000000005,26.100000000000005,0.0,0.0,0.0,0.0,0.0,43.3768974632804,1.9560000000000002,0.14,43,50,50,1,3111.9568717350853
scalar,gap,drifting,1,oracle_trend,ou,0.05,0.995,100;200,nontrivial_ou_drift,1.8333632704581484,2.137547679221844,0.3041844087636958,0.08928570174974851,50,49,1,49,2;2.0172792096;2.05827372073;2.07450420594;2.00897382333;2.05419674754;2.07624449242;2.04901560819;2.07782643536;2.09566592299;2.10989421821;2.11076585919;2.13754767922;2.10003723648;2.09139155289;2.0668286295;2.09643679698;2.09794071837;2.08282817723;2.04331861322;2.03024240813;2.03049830511;2.01656566832;2.0811860307;2.13111631631;1.99490261078;1.90047743543;1.89223644365;1.87166574085;1.88298956202;1.89444071076;2.00086044496;1.9452551046;1.92664857872;2.02915391621;2.06134329643;2.09418974857;2.06801848124;1.9852746303;1.99372149435;1.99920359127;1.93783997061;1.90398943766;1.90086730649;1.8541253888;1.84994126347;1.85546570852;1.85796769183;1.83336327046;1.8638838577,7.226992826274789,-7.226992826274789,6.7698844340695095,6.7698844340695095,-6.7698844340695095,0.3599999999999999,0.3599999999999999,0.0,0.0,0.0,0.0,0.0,0.09710839220527967,0.11999999999999997,0.8,17,50,50,1,0.0
