environment,seed,baseline,calibration,planner,t,state,previous_action,action,next_state,calibration_output,true_theta,predicted_reward,realized_reward,task_reward,energy_cost,switching_cost,failure_cost,net_reward,cumulative_task_reward,cumulative_energy_cost,cumulative_switching_cost,cumulative_failure_cost,cumulative_net_reward,planner_queries_step,planner_queries_total,cold_start_transitions,time,theta_mean,theta_var,ess,num_particles,weights_sum,expert_masses,expert_start_times,expert_mass_sum,anchor_start_time,restart_event,recent_change_probability,num_experts,inner_weight_sums,oracle_kind
Toy1,7,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,7,0.7113733895220111,0.5025044027632398,0.02067732950645905,0.7983807936503371,0.7983807936503371,0.9772727272727273,-0.04782996659941196,-0.04794485833943325,-0.0014920150370182801,2.13775977759341e-05,0.04643146570463904,0.0,-0.04794485833943325,-0.39031860936480645,0.01329316473214518,0.08360695139330965,0.0,-0.4872187254902613,256,2048,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,7,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,8,0.7983807936503371,0.02067732950645905,-0.07614924977984867,0.7977340776278705,0.7977340776278705,0.9954545454545455,-0.00393935555737306,-0.0045057138975957145,-0.002340701194236498,0.0002899354121016892,0.0018750772912575272,0.0,-0.0045057138975957145,-0.39265931055904296,0.013583100144246869,0.08548202868456717,0.0,-0.49172443938785704,256,2304,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,7,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,9,0.7977340776278705,-0.07614924977984867,-0.10089933194859302,0.8200145169593992,0.8200145169593992,1.0136363636363637,-0.0015978989028487827,-0.0029100892398391063,-0.0022785421669835686,0.0005090337593836183,0.00012251331347191936,0.0,-0.0029100892398391063,-0.39493785272602655,0.014092133903630486,0.08560454199803909,0.0,-0.49463452862769614,256,2560,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,7,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,10,0.8200145169593992,-0.10089933194859302,-0.15834201276005358,0.7599911090220607,0.7599911090220607,1.0318181818181817,-0.0020392024671194897,-0.006815574551064714,-0.004902032585057998,0.0012536096502452486,0.000659932315761468,0.0,-0.006815574551064714,-0.39983988531108455,0.015345743553875735,0.08626447431380056,0.0,-0.5014501031787608,256,2816,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,7,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,11,0.7599911090220607,-0.15834201276005358,-0.11485130080373049,0.7256463908033653,0.7256463908033653,1.05,-0.001067414408023337,-0.0011376517295997245,-9.982225949070241e-05,0.0006595410648154493,0.00037828840529357285,0.0,-0.0011376517295997245,-0.39993970757057523,0.016005284618691183,0.08664276271909413,0.0,-0.5025877549083605,256,3072,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,8,ce_brpc,BRPC,CE,0,0.0,0.0,0.530882000103737,0.5819517217866931,0.5819517217866931,0.85,nan,-0.07045892450853605,-0.0,0.014091784901707212,0.05636713960682885,0.0,-0.07045892450853605,0.0,0.014091784901707212,0.05636713960682885,0.0,-0.07045892450853605,256,256,4,2.0,0.8986949373765183,0.02743041260114349,29.769983303674284,32.0,1.0000000000000002,,,,,,,,,
Toy1,8,ce_brpc,BRPC,CE,1,0.5819517217866931,0.530882000103737,0.2089672335052587,0.8150585384261325,0.8150585384261325,0.8681818181818182,nan,-0.36157699511526925,-0.3386678064904966,0.002183365233942066,0.020725823390830553,0.0,-0.36157699511526925,-0.3386678064904966,0.01627515013564928,0.0770929629976594,0.0,-0.4320359196238053,256,512,4,3.0,0.9229068580297921,0.02608631368145111,28.106322620915932,32.0,1.0000000000000002,,,,,,,,,
Toy1,8,ce_brpc,BRPC,CE,2,0.8150585384261325,0.2089672335052587,-0.025165092465234656,0.7781645801031108,0.7781645801031108,0.8863636363636364,nan,-0.6753156743681532,-0.6643204210613434,3.1664093939190506e-05,0.010963589212870672,0.0,-0.6753156743681532,-1.00298822755184,0.01630681422958847,0.08805655221053008,0.0,-1.1073515939919585,256,768,4,4.0,0.9320671031799717,0.022949770748463855,25.440704257051756,32.0,1.0,,,,,,,,,
Toy1,8,ce_brpc,BRPC,CE,3,0.7781645801031108,-0.025165092465234656,-0.06170222193526327,0.6775384191807637,0.6775384191807637,0.9045454545454545,nan,-0.6059974643026202,-0.6055401137270509,0.0001903582095874242,0.0002669923659819267,0.0,-0.6059974643026202,-1.6085283412788909,0.016497172439175894,0.08832354457651201,0.0,-1.7133490582945787,256,1024,4,5.0,0.9280955283285548,0.02133050867720205,23.500075143204043,32.0,1.0,,,,,,,,,
Toy1,8,ce_brpc,BRPC,CE,4,0.6775384191807637,-0.06170222193526327,0.04253884432953415,0.716957746036247,0.716957746036247,0.9227272727272727,nan,-0.4613220271090173,-0.4590583094659683,9.047766384461698e-05,0.0021732399792043777,0.0,-0.4613220271090173,-2.0675866507448593,0.01658765010302051,0.09049678455571639,0.0,-2.174671085403596,256,1280,4,6.0,0.933088755449998,0.021097798720945433,21.664889073666313,32.0,0.9999999999999999,,,,,,,,,
Toy1,8,ce_brpc,BRPC,CE,5,0.716957746036247,0.04253884432953415,0.032987532704324446,0.7640397246367979,0.7640397246367979,0.9409090909090909,nan,-0.514101063977824,-0.5140284096013756,5.440886569594375e-05,1.8245510752373205e-05,0.0,-0.514101063977824,-2.581615060346235,0.016642058968716456,0.09051503006646876,0.0,-2.6887721493814203,256,1536,4,7.0,0.947544436744046,0.019846916455221887,19.32428200856085,32.0,1.0,,,,,,,,,
Toy1,8,ce_brpc,BRPC,CE,6,0.7640397246367979,0.032987532704324446,0.005995646108868449,0.812209786362762,0.812209786362762,0.9590909090909091,nan,-0.00034462364488664144,-0.00019711386787711057,1.7973886131394689e-06,0.00014571238839639143,0.0,-0.00034462364488664144,-2.581812174214112,0.016643856357329595,0.09066074245486515,0.0,-2.689116773026307,256,1792,4,8.0,0.9744670607835364,0.01755402882721697,16.511700172302138,32.0,0.9999999999999998,,,,,,,,,
Toy1,8,ce_brpc,BRPC,CE,7,0.812209786362762,0.005995646108868449,-0.047914980856066956,0.8048996035916562,0.8048996035916562,0.9772727272727273,nan,-0.004566120928772833,-0.003870057519300486,0.00011479226952186316,0.0005812711399504841,0.0,-0.004566120928772833,-2.5856822317334123,0.016758648626851457,0.09124201359481564,0.0,-2.6936828939550796,256,2048,4,9.0,0.9993216386535426,0.01358345166433033,32.0,32.0,1.0,,,,,,,,,
Toy1,8,ce_brpc,BRPC,CE,8,0.8048996035916562,-0.047914980856066956,-0.0471036250482404,0.8599037970642152,0.8599037970642152,0.9954545454545455,nan,-0.0031250357088046347,-0.003013966474520995,0.00011093757463426103,1.3165964937877646e-07,0.0,-0.0031250357088046347,-2.5886961982079333,0.01686958620148572,0.09124214525446502,0.0,-2.6968079296638843,256,2304,4,10.0,1.025388609839761,0.010644655293556932,30.19893788739818,32.0,1.0,,,,,,,,,
Toy1,8,ce_brpc,BRPC,CE,9,0.8599037970642152,-0.0471036250482404,-0.10976116018604773,0.814089865555366,0.814089865555366,1.0136363636363637,nan,-0.013466413565310663,-0.01207884460913219,0.0006023756142693614,0.0007851933419091121,0.0,-0.013466413565310663,-2.6007750428170655,0.01747196181575508,0.09202733859637413,0.0,-2.710274343229195,256,2560,4,11.0,1.0390712132047302,0.008193326225437916,28.095510499617493,32.0,1.0,,,,,,,,,
Toy1,8,ce_brpc,BRPC,CE,10,0.814089865555366,-0.10976116018604773,-0.09314361647091064,0.8270109992771572,0.8270109992771572,1.0318181818181817,nan,-0.004596526083193792,-0.004107510866904889,0.00043378666446400484,5.5228551824898426e-05,0.0,-0.004596526083193792,-2.6048825536839706,0.017905748480219082,0.09208256714819903,0.0,-2.7148708693123886,256,2816,4,12.0,1.0525210082361522,0.005962193704672715,25.474506102377344,32.0,0.9999999999999997,,,,,,,,,
Toy1,8,ce_brpc,BRPC,CE,11,0.8270109992771572,-0.09314361647091064,-0.10916066730756036,0.8753324566847642,0.8753324566847642,1.05,nan,-0.006577805757518658,-0.0059306940096663,0.0005958025643515939,5.130918350076425e-05,0.0,-0.006577805757518658,-2.610813247693637,0.018501551044570675,0.0921338763316998,0.0,-2.721448675069907,256,3072,4,13.0,1.0691588153243676,0.004554946482910685,22.78054696316558,32.0,1.0,,,,,,,,,
Toy1,8,ps_brpc,BRPC,PS,0,0.0,0.0,0.5740154326514862,0.6265148949010801,0.6265148949010801,0.85,nan,-0.08237342923051824,-0.0,0.01647468584610365,0.0658987433844146,0.0,-0.08237342923051824,0.0,0.01647468584610365,0.0658987433844146,0.0,-0.08237342923051824,256,256,4,2.0,0.8986949373765183,0.02743041260114349,29.769983303674284,32.0,1.0000000000000002,,,,,,,,,
Toy1,8,ps_brpc,BRPC,PS,1,0.6265148949010801,0.5740154326514862,0.33727192220438396,0.9863005662946689,0.9863005662946689,0.8681818181818182,nan,-0.40941802895604695,-0.3925209135329115,0.005687617475372002,0.011209497947763446,0.0,-0.40941802895604695,-0.3925209135329115,0.02216230332147565,0.07710824133217804,0.0,-0.4917914581865652,256,512,4,3.0,0.9244834157954693,0.025913477917628498,27.86095731006034,32.0,0.9999999999999999,,,,,,,,,
Toy1,8,ps_brpc,BRPC,PS,2,0.9863005662946689,0.33727192220438396,-0.2786982885863328,0.6769798324104683,0.6769798324104683,0.8863636363636364,nan,-1.052556303992544,-0.9727888070731845,0.0038836368030475414,0.07588386011631203,0.0,-1.052556303992544,-1.365309720606096,0.02604594012452319,0.15299210144849007,0.0,-1.5443477621791093,256,768,4,4.0,0.9286803651011295,0.021469239037898914,24.36629196102244,32.0,1.0,,,,,,,,,
Toy1,8,ps_brpc,BRPC,PS,3,0.6769798324104683,-0.2786982885863328,0.055682242519009384,0.7004167826959778,0.7004167826959778,0.9045454545454545,nan,-0.48081878701356123,-0.4583016934905058,0.00015502560659728882,0.02236206791645814,0.0,-0.48081878701356123,-1.8236114140966018,0.02620096573112048,0.17535416936494821,0.0,-2.0251665491926705,256,1024,4,5.0,0.9264237154128823,0.020633500215901657,22.882466582190098,32.0,1.0,,,,,,,,,
Toy1,8,ps_brpc,BRPC,PS,4,0.7004167826959778,0.055682242519009384,0.06659560310364057,0.7630265908677152,0.7630265908677152,0.9227272727272727,nan,-0.4908292384876715,-0.4905836694821846,0.0002217487176368811,2.3820287850036317e-05,0.0,-0.4908292384876715,-2.3141950835787863,0.02642271444875736,0.17537798965279824,0.0,-2.515995787680342,256,1280,4,6.0,0.9316093526701607,0.020435597930949786,21.009425399593123,32.0,0.9999999999999999,,,,,,,,,
Toy1,8,ps_brpc,BRPC,PS,5,0.7630265908677152,0.06659560310364057,-0.0003726266169828997,0.775375954471888,0.775375954471888,0.9409090909090909,nan,-0.5831065340721202,-0.5822095783712076,6.942529784206033e-09,0.0008969487583828392,0.0,-0.5831065340721202,-2.896404661949994,0.026422721391287145,0.17627493841118108,0.0,-3.0991023217524623,256,1536,4,7.0,0.94691737815049,0.01914308929464379,18.534021012622656,32.0,1.0000000000000002,,,,,,,,,
Toy1,8,ps_brpc,BRPC,PS,6,0.775375954471888,-0.0003726266169828997,0.007815364503253215,0.8252078622199203,0.8252078622199203,0.9590909090909091,nan,-0.0006604017011922816,-0.0006439390653593329,3.0539961159355186e-06,1.3408639717013094e-05,0.0,-0.0006604017011922816,-2.8970486010153533,0.02642577538740308,0.1762883470508981,0.0,-3.0997627234536544,256,1792,4,8.0,0.9666351784768576,0.01767052798865256,32.0,32.0,1.0,,,,,,,,,
Toy1,8,ps_brpc,BRPC,PS,7,0.8252078622199203,0.007815364503253215,-0.024041346889767445,0.8418195898477278,0.8418195898477278,0.9772727272727273,nan,-0.005888091869859858,-0.00565622253969051,2.8899318013706544e-05,0.0002029700121556425,0.0,-0.005888091869859858,-2.9027048235550437,0.02645467470541679,0.17649131706305374,0.0,-3.1056508153235143,256,2048,4,9.0,0.9878404693907916,0.01471483662357994,30.91052163516364,32.0,1.0,,,,,,,,,
Toy1,8,ps_brpc,BRPC,PS,8,0.8418195898477278,-0.024041346889767445,-0.07180299044480502,0.8726846407633606,0.8726846407633606,0.9954545454545455,nan,-0.00914485547066148,-0.00843083707980495,0.0002577834718408381,0.00045623491901569256,0.0,-0.00914485547066148,-2.9111356606348484,0.026712458177257627,0.17694755198206943,0.0,-3.1147956707941757,256,2304,4,10.0,1.019299311880867,0.011443196044889317,26.74688036007854,32.0,1.0,,,,,,,,,
Toy1,8,ps_brpc,BRPC,PS,9,0.8726846407633606,-0.07180299044480502,-0.13082005650792813,0.8060746134107534,0.8060746134107534,1.0136363636363637,nan,-0.016603818255811528,-0.015051521079234843,0.0008556943592368755,0.0006966028173398075,0.0,-0.016603818255811528,-2.9261871817140834,0.027568152536494504,0.17764415479940923,0.0,-3.131399489049987,256,2560,4,11.0,1.0347766544254617,0.00885989162164312,24.033892723855516,32.0,0.9999999999999999,,,,,,,,,
Toy1,8,ps_brpc,BRPC,PS,10,0.8060746134107534,-0.13082005650792813,-0.105010366780272,0.8066174294152043,0.8066174294152043,1.0318181818181817,nan,-0.00382894914249938,-0.0031443622691654416,0.0005513588565663626,0.0001332280167675758,0.0,-0.00382894914249938,-2.929331543983249,0.028119511393060865,0.1777773828161768,0.0,-3.1352284381924864,256,2816,4,12.0,1.0504339055339835,0.006765364503363597,21.291612263670512,32.0,0.9999999999999999,,,,,,,,,
Toy1,8,ps_brpc,BRPC,PS,11,0.8066174294152043,-0.105010366780272,-0.01414308397984667,0.9488266051930623,0.9488266051930623,1.05,nan,-0.004866907271515187,-0.0032055333135856427,1.0001341223049776e-05,0.0016513726167064946,0.0,-0.004866907271515187,-2.9325370772968347,0.028129512734283914,0.1794287554328833,0.0,-3.1400953454640015,256,3072,4,13.0,1.0701386439871103,0.005463006852982817,18.658150305976914,32.0,0.9999999999999999,,,,,,,,,
Toy1,8,ce_bbrpc,BOCPD-BRPC,CE,0,0.0,0.0,0.554509076167857,0.6063481363763646,0.6063481363763646,0.85,nan,-0.07687007888813258,-0.0,0.015374015777626515,0.061496063110506066,0.0,-0.07687007888813258,0.0,0.015374015777626515,0.061496063110506066,0.0,-0.07687007888813258,256,256,4,,,,,,,[1.0],[0],1.0,0.0,0.0,1.0,1.0,[1.0000000000000002],
Toy1,8,ce_bbrpc,BOCPD-BRPC,CE,1,0.6063481363763646,0.554509076167857,0.2046679081136631,0.8331006694682875,0.8331006694682875,0.8681818181818182,nan,-0.3942302786907762,-0.3676580624870905,0.002094447630581142,0.024477768573104557,0.0,-0.3942302786907762,-0.3676580624870905,0.01746846340820766,0.08597383168361063,0.0,-0.4711003575789088,256,512,4,,,,,,,"[0.8243733051545595, 0.17562669484544055]","[0, 1]",1.0,0.0,0.0,0.17562669484544055,2.0,"[1.0, 1.0]",
Toy1,8,ce_bbrpc,BOCPD-BRPC,CE,2,0.8331006694682875,0.2046679081136631,-0.011023534380308883,0.8087109339337597,0.8087109339337597,0.8863636363636364,nan,-0.7033673610570467,-0.6940567254685088,6.075915511692598e-06,0.009304559673026085,0.0,-0.7033673610570467,-1.0617147879555993,0.01747453932371935,0.09527839135663671,0.0,-1.1744677186359556,256,768,4,,,,,,,"[0.746267048674011, 0.16983911617640726, 0.0838938351495819]","[0, 1, 2]",1.0,0.0,0.0,0.0838938351495819,3.0,"[1.0, 1.0000000000000002, 0.9999999999999999]",
Toy1,8,ce_bbrpc,BOCPD-BRPC,CE,3,0.8087109339337597,-0.011023534380308883,-0.016823387046528172,0.7509075883794748,0.7509075883794748,0.9045454545454545,nan,-0.6540342536397897,-0.6540133746640139,1.4151317585864595e-05,6.7276581899702e-06,0.0,-0.6540342536397897,-1.7157281626196133,0.017488690641305215,0.09528511901482668,0.0,-1.8285019722757454,256,1024,4,,,,,,,"[0.7128175111475028, 0.15292652378559776, 0.08061459636970592, 0.05364136869719358]","[0, 1, 2, 3]",1.0,0.0,0.0,0.05364136869719358,4.0,"[1.0, 0.9999999999999998, 1.0, 0.9999999999999998]",
Toy1,8,ce_bbrpc,BOCPD-BRPC,CE,4,0.7509075883794748,-0.016823387046528172,0.011088845538363675,0.7555752393516089,0.7555752393516089,0.9227272727272727,nan,-0.5640241729562222,-0.5638622062858788,6.148124768684399e-06,0.0001558185455746196,0.0,-0.5640241729562222,-2.279590368905492,0.0174948387660739,0.0954409375604013,0.0,-2.3925261452319675,256,1280,4,,,,,,,"[0.7103183737832709, 0.15364918412024925, 0.07589561552921004, 0.06013682656726984]","[0, 1, 2, 4]",1.0000000000000002,0.0,0.0,0.06013682656726984,4.0,"[0.9999999999999999, 1.0, 1.0, 1.0000000000000002]",
Toy1,8,ce_bbrpc,BOCPD-BRPC,CE,5,0.7555752393516089,0.011088845538363675,0.0011671064460354527,0.7696963881406861,0.7696963881406861,0.9409090909090909,nan,-0.5709136986094371,-0.570893942321241,6.810687281887526e-08,1.9688181323246814e-05,0.0,-0.5709136986094371,-2.850484311226733,0.01749490687294672,0.09546062574172455,0.0,-2.9634398438414045,256,1536,4,,,,,,,"[0.7176260872793503, 0.16027850345866843, 0.07226776750993681, 0.04982764175204446]","[0, 1, 2, 5]",1.0,0.0,0.0,0.04982764175204446,4.0,"[1.0, 1.0000000000000002, 1.0000000000000002, 1.0]",
Toy1,8,ce_bbrpc,BOCPD-BRPC,CE,6,0.7696963881406861,0.0011671064460354527,0.02885362796386885,0.8406707536047825,0.8406707536047825,0.9590909090909091,nan,-0.0005828829928739175,-0.00038794770578855936,4.162659233386772e-05,0.00015330869475149034,0.0,-0.0005828829928739175,-2.8508722589325215,0.01753653346528059,0.09561393443647605,0.0,-2.9640227268342785,256,1792,4,,,,,,,"[0.7096643125516872, 0.17233323292598807, 0.06755478537052324, 0.05044766915180129]","[0, 1, 2, 6]",0.9999999999999998,0.0,0.0,0.05044766915180129,4.0,"[1.0, 1.0, 0.9999999999999999, 1.0000000000000004]",
Toy1,8,ce_bbrpc,BOCPD-BRPC,CE,7,0.8406707536047825,0.02885362796386885,-0.06892113320109877,0.812255763534411,0.812255763534411,0.9772727272727273,nan,-0.01037067247351865,-0.008221185559259178,0.00023750613008617999,0.0019119807841732922,0.0,-0.01037067247351865,-2.859093444491781,0.017774039595366768,0.09752591522064934,0.0,-2.974393399307797,256,2048,4,,,,,,,"[0.7101856203800764, 0.18180468424163954, 0.06492567346810191, 0.04308402191018213]","[0, 1, 2, 7]",0.9999999999999999,0.0,0.0,0.04308402191018213,4.0,"[0.9999999999999998, 1.0000000000000002, 0.9999999999999998, 1.0000000000000004]",
Toy1,8,ce_bbrpc,BOCPD-BRPC,CE,8,0.812255763534411,-0.06892113320109877,-0.08836576007921279,0.8259683427632347,0.8259683427632347,0.9954545454545455,nan,-0.004341824173857161,-0.0038757800932524957,0.0003904253777188498,7.561870288581483e-05,0.0,-0.004341824173857161,-2.8629692245850333,0.018164464973085617,0.09760153392353516,0.0,-2.9787352234816544,256,2304,4,,,,,,,"[0.6114736344775992, 0.1713823062451558, 0.15121973200168035, 0.06592432727556466]","[0, 1, 8, 7]",1.0,0.0,0.0,0.15121973200168035,4.0,"[1.0, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]",
Toy1,8,ce_bbrpc,BOCPD-BRPC,CE,9,0.8259683427632347,-0.08836576007921279,-0.09892182610413527,0.789901492148773,0.789901492148773,1.0136363636363637,nan,-0.006282751592165661,-0.005771189102192317,0.000489276383988839,2.2286105984504555e-05,0.0,-0.006282751592165661,-2.8687404136872257,0.018653741357074455,0.09762382002951966,0.0,-2.98501797507382,256,2560,4,,,,,,,"[0.628220137638729, 0.1820931704581281, 0.14327228156560862, 0.04641441033753436]","[0, 1, 8, 9]",1.0,0.0,0.0,0.04641441033753436,4.0,"[1.0000000000000002, 1.0000000000000002, 1.0, 1.0]",
Toy1,8,ce_bbrpc,BOCPD-BRPC,CE,10,0.789901492148773,-0.09892182610413527,-0.07541946903533625,0.8192883083242295,0.8192883083242295,1.0318181818181817,nan,-0.0019870060487350637,-0.001592129075698596,0.00028440481547860216,0.0001104721575578655,0.0,-0.0019870060487350637,-2.8703325427629243,0.018938146172553058,0.09773429218707753,0.0,-2.987004981122555,256,2816,4,,,,,,,"[0.5232194889392422, 0.23226016769007118, 0.13499094133100192, 0.10952940203968475]","[0, 8, 1, 10]",1.0,0.0,0.0,0.10952940203968475,4.0,"[1.0, 0.9999999999999999, 1.0, 1.0]",
Toy1,8,ce_bbrpc,BOCPD-BRPC,CE,11,0.8192883083242295,-0.07541946903533625,-0.14498737680163892,0.8309530307173687,0.8309530307173687,1.05,nan,-0.006819875400220671,-0.004800869670433491,0.0010510669715910212,0.0009679387581961592,0.0,-0.006819875400220671,-2.8751334124333576,0.01998921314414408,0.0987022309452737,0.0,-2.993824856522776,256,3072,4,,,,,,,"[0.4819529229793795, 0.33328969130115355, 0.18475738571946682]","[8, 10, 11]",1.0,8.0,1.0,0.18475738571946682,3.0,"[1.0, 0.9999999999999998, 1.0]",
Toy1,8,ps_bbrpc,BOCPD-BRPC,PS,0,0.0,0.0,0.5197970778640634,0.5705173986706756,0.5705173986706756,0.85,nan,-0.06754725053900479,-0.0,0.01350945010780096,0.054037800431203833,0.0,-0.06754725053900479,0.0,0.01350945010780096,0.054037800431203833,0.0,-0.06754725053900479,256,256,4,,,,,,,[1.0],[0],1.0,0.0,0.0,1.0,1.0,[1.0000000000000002],
Toy1,8,ps_bbrpc,BOCPD-BRPC,PS,1,0.5705173986706756,0.5197970778640634,0.26860266672445976,0.8650176491929058,0.8650176491929058,0.8681818181818182,nan,-0.34171719825208363,-0.32549010218595464,0.0036073696285745605,0.012619726437554444,0.0,-0.34171719825208363,-0.32549010218595464,0.01711681973637552,0.06665752686875828,0.0,-0.4092644487910884,256,512,4,,,,,,,"[0.836807173691933, 0.16319282630806692]","[0, 1]",1.0,0.0,0.0,0.16319282630806692,2.0,"[0.9999999999999999, 1.0]",
Toy1,8,ps_bbrpc,BOCPD-BRPC,PS,2,0.8650176491929058,0.26860266672445976,-0.08876721022409693,0.7596655595349979,0.7596655595349979,0.8863636363636364,nan,-0.7741921600858147,-0.748255533415221,0.00039398088054845104,0.025542645790045317,0.0,-0.7741921600858147,-1.0737456356011756,0.017510800616923974,0.09220017265880359,0.0,-1.1834566088769032,256,768,4,,,,,,,"[0.7561343403826979, 0.1685679707161732, 0.07529768890112894]","[0, 1, 2]",1.0,0.0,0.0,0.07529768890112894,3.0,"[1.0000000000000002, 1.0000000000000002, 1.0]",
Toy1,8,ps_bbrpc,BOCPD-BRPC,PS,3,0.7596655595349979,-0.08876721022409693,-0.04224454695449002,0.6798241472334362,0.6798241472334362,0.9045454545454545,nan,-0.5776138640705304,-0.5770917623436215,8.92300873695056e-05,0.00043287163953944645,0.0,-0.5776138640705304,-1.6508373979447972,0.01760003070429348,0.09263304429834304,0.0,-1.7610704729474336,256,1024,4,,,,,,,"[0.723640427441701, 0.1555950986893822, 0.07384185994287036, 0.046922613926046484]","[0, 1, 2, 3]",1.0,0.0,0.0,0.046922613926046484,4.0,"[1.0000000000000002, 1.0, 1.0, 1.0000000000000002]",
Toy1,8,ps_bbrpc,BOCPD-BRPC,PS,4,0.6798241472334362,-0.04224454695449002,0.09089933801060629,0.7677061530300088,0.7677061530300088,0.9227272727272727,nan,-0.46611946446492686,-0.46216087116166876,0.00041313448253832267,0.003545458820719761,0.0,-0.46611946446492686,-2.112998269106466,0.018013165186831805,0.0961785031190628,0.0,-2.2271899374123603,256,1280,4,,,,,,,"[0.7197227584165944, 0.15595100152614086, 0.07003599070311017, 0.054290249354154475]","[0, 1, 2, 4]",0.9999999999999999,0.0,0.0,0.054290249354154475,4.0,"[1.0, 1.0000000000000002, 0.9999999999999998, 1.0]",
Toy1,8,ps_bbrpc,BOCPD-BRPC,PS,5,0.7677061530300088,0.09089933801060629,-0.021380562319872634,0.7588853101556639,0.7588853101556639,0.9409090909090909,nan,-0.5919169490260355,-0.5893727374001353,2.285642225569787e-05,0.0025213552036444566,0.0,-0.5919169490260355,-2.7023710065066013,0.018036021609087502,0.09869985832270725,0.0,-2.8191068864383957,256,1536,4,,,,,,,"[0.7248532152085826, 0.16799944872878908, 0.0657671492195409, 0.04138018684308739]","[0, 1, 2, 5]",1.0,0.0,0.0,0.04138018684308739,4.0,"[0.9999999999999996, 1.0, 0.9999999999999998, 0.9999999999999999]",
Toy1,8,ps_bbrpc,BOCPD-BRPC,PS,6,0.7588853101556639,-0.021380562319872634,0.015651069950580965,0.8167849683151776,0.8167849683151776,0.9590909090909091,nan,-0.0003654648938150622,-7.894873656234316e-05,1.2247799529898923e-05,0.0002742683577228201,0.0,-0.0003654648938150622,-2.702449955243164,0.018048269408617403,0.09897412668043007,0.0,-2.8194723513322106,256,1792,4,,,,,,,"[0.7261674737870193, 0.1657765692786568, 0.05731716358845954, 0.05073879334586435]","[0, 1, 2, 6]",1.0,0.0,0.0,0.05073879334586435,4.0,"[0.9999999999999999, 0.9999999999999999, 0.9999999999999998, 1.0]",
Toy1,8,ps_bbrpc,BOCPD-BRPC,PS,7,0.8167849683151776,0.015651069950580965,0.02656894325562718,0.884049224503908,0.884049224503908,0.9772727272727273,nan,-0.004519367421646314,-0.004460231992859269,3.5295437286036855e-05,2.3839991501008154e-05,0.0,-0.004519367421646314,-2.706910187236023,0.01808356484590344,0.09899796667193107,0.0,-2.823991718753857,256,2048,4,,,,,,,"[0.7449415102670914, 0.1571261633231887, 0.05547674437096971, 0.042455582038750155]","[0, 1, 2, 7]",1.0,0.0,0.0,0.042455582038750155,4.0,"[1.0, 1.0000000000000004, 1.0, 1.0000000000000002]",
Toy1,8,ps_bbrpc,BOCPD-BRPC,PS,8,0.884049224503908,0.02656894325562718,-0.06311261819734432,0.9242533431772039,0.9242533431772039,0.9954545454545455,nan,-0.019776911211813936,-0.017969194590099127,0.00019916012878618786,0.0016085564929286208,0.0,-0.019776911211813936,-2.724879381826122,0.018282724974689628,0.1006065231648597,0.0,-2.8437686299656706,256,2304,4,,,,,,,"[0.7002183003180262, 0.11898070589589911, 0.11807053678283028, 0.06273045700324434]","[0, 8, 1, 7]",1.0,0.0,0.0,0.11898070589589911,4.0,"[1.0000000000000002, 1.0, 0.9999999999999998, 1.0]",
Toy1,8,ps_bbrpc,BOCPD-BRPC,PS,9,0.9242533431772039,-0.06311261819734432,-0.1568336120438632,0.8329691961757236,0.8329691961757236,1.0136363636363637,nan,-0.03335079163928448,-0.03036422760843238,0.0012298390933362497,0.001756724937515846,0.0,-0.03335079163928448,-2.7552436094345545,0.019512564068025876,0.10236324810237554,0.0,-2.877119421604955,256,2560,4,,,,,,,"[0.721528052715608, 0.1167234007623667, 0.10807506299854035, 0.053673483523485]","[0, 1, 8, 9]",1.0,0.0,0.0,0.053673483523485,4.0,"[0.9999999999999999, 0.9999999999999999, 0.9999999999999998, 1.0]",
Toy1,8,ps_bbrpc,BOCPD-BRPC,PS,10,0.8329691961757236,-0.1568336120438632,-0.11792042759021715,0.8219741989301741,0.8219741989301741,1.0318181818181817,nan,-0.007881996061063391,-0.006883887514045712,0.0006952613621529824,0.0003028471848646962,0.0,-0.007881996061063391,-2.7621274969486,0.02020782543017886,0.10266609528724024,0.0,-2.885001417666018,256,2816,4,,,,,,,"[0.5934039778241001, 0.21216395744919225, 0.09851595491263666, 0.09591610981407091]","[0, 8, 1, 10]",1.0,0.0,0.0,0.09591610981407091,4.0,"[0.9999999999999998, 0.9999999999999999, 1.0, 1.0]",
