environment,twin_gap,regime,seed,baseline,total_cost,state_cost,energy_cost,switch_cost,nonsmooth_switch_cost,terminal_cost,physical_transitions,observed_transitions,observation_interval,oracle_regret
scalar,gap,static,1,kh_dual_control,56.65809465844665,56.51904884410469,0.0,0.0,0.0,0.13904581434195915,30,30,1,52.32723168445225
scalar,gap,static,1,arcari_dual_smpc,4.330862973994398,3.982761002911956,0.11250000000000002,0.0,0.0,0.23560197108244205,30,30,1,0.0
scalar,gap,static,1,tv_gp_lcb,19177.856983360532,18068.85759170587,17.662500000000005,0.0,0.0,1091.3368916546635,30,30,1,19173.526120386538
scalar,gap,static,1,oracle_trend,4.330862973994398,3.982761002911956,0.11250000000000002,0.0,0.0,0.23560197108244205,30,30,1,0.0
scalar,gap,piecewise,0,kh_dual_control,23.238945321250835,23.215682320319065,0.0,0.0,0.0,0.023263000931763582,30,30,1,15.153460196412286
scalar,gap,piecewise,0,arcari_dual_smpc,8.879775315856135,8.193097711401922,0.3937500000000001,0.0,0.0,0.2929276044542142,30,30,1,0.7942901910175859
scalar,gap,piecewise,0,tv_gp_lcb,15600.937524609748,14249.459126392296,18.95625,0.0,0.0,1332.5221482174538,30,30,1,15592.85203948491
scalar,gap,piecewise,0,oracle_trend,8.085485124838549,7.620427540550137,0.28125000000000006,0.0,0.0,0.18380758428841143,30,30,1,0.0
scalar,gap,piecewise,1,kh_dual_control,56.65809465844665,56.51904884410469,0.0,0.0,0.0,0.13904581434195915,30,30,1,50.74197291440856
scalar,gap,piecewise,1,arcari_dual_smpc,4.940994827910095,4.424776314507009,0.11250000000000002,0.0,0.0,0.4037185134030858,30,30,1,-0.9751269161279996
scalar,gap,piecewise,1,tv_gp_lcb,13278.026855918355,13258.0764841477,18.731249999999996,0.0,0.0,1.219121770655056,30,30,1,13272.110734174317
scalar,gap,piecewise,1,oracle_trend,5.916121744038095,5.131784573894526,0.22500000000000003,0.0,0.0,0.5593371701435685,30,30,1,0.0
scalar,gap,drifting,0,kh_dual_control,25.599029978444502,25.337262593545926,0.16875,0.0,0.0,0.09301738489857586,30,30,1,16.812195170482344
scalar,gap,drifting,0,arcari_dual_smpc,8.130223371428285,7.790579856031899,0.28125,0.0,0.0,0.058393515396383745,30,30,1,-0.6566114365338738
scalar,gap,drifting,0,tv_gp_lcb,7917.670502881854,6744.702895178862,17.60625,0.0,0.0,1155.3613577029942,30,30,1,7908.883668073892
scalar,gap,drifting,0,oracle_trend,8.786834807962158,8.450624863792008,0.28125000000000006,0.0,0.0,0.054959944170149405,30,30,1,0.0
scalar,gap,drifting,1,kh_dual_control,22.006024966439426,21.596220919623523,0.28125,0.0,0.0,0.12855404681589533,30,30,1,14.265831637404194
scalar,gap,drifting,1,arcari_dual_smpc,7.7401933290352325,7.366399554770386,0.16875,0.0,0.0,0.20504377426484463,30,30,1,0.0
scalar,gap,drifting,1,tv_gp_lcb,12266.906799295146,10706.070593366747,18.956249999999997,0.0,0.0,1541.8799559283989,30,30,1,12259.166605966111
scalar,gap,drifting,1,oracle_trend,7.7401933290352325,7.366399554770386,0.16875,0.0,0.0,0.20504377426484463,30,30,1,0.0
