environment,twin_gap,regime,seed,baseline,total_cost,state_cost,energy_cost,switch_cost,nonsmooth_switch_cost,terminal_cost,physical_transitions,observed_transitions,observation_interval,oracle_regret
scalar,gap,static,1,oracle_trend,4.330862973994398,3.982761002911956,0.11250000000000002,0.0,0.0,0.23560197108244205,30,6,5,0.0
scalar,gap,piecewise,0,kh_dual_control,23.238945321250835,23.215682320319065,0.0,0.0,0.0,0.023263000931763582,30,6,5,14.473366806763082
scalar,gap,piecewise,0,arcari_dual_smpc,23.238945321250835,23.215682320319065,0.0,0.0,0.0,0.023263000931763582,30,6,5,14.473366806763082
scalar,gap,piecewise,0,tv_gp_lcb,35273.40404804845,31984.2312503006,25.481249999999996,0.0,0.0,3263.6915477478506,30,6,5,35264.63846953396
scalar,gap,piecewise,0,oracle_trend,8.765578514487753,8.300520930199342,0.28125000000000006,0.0,0.0,0.18380758428841143,30,6,5,0.0
scalar,gap,piecewise,1,kh_dual_control,56.65809465844665,56.51904884410469,0.0,0.0,0.0,0.13904581434195915,30,6,5,51.717099830536554
scalar,gap,piecewise,1,arcari_dual_smpc,56.65809465844665,56.51904884410469,0.0,0.0,0.0,0.13904581434195915,30,6,5,51.717099830536554
scalar,gap,piecewise,1,tv_gp_lcb,27905.202748315354,25597.593290247405,23.568749999999994,0.0,0.0,2284.040708067954,30,6,5,27900.261753487444
scalar,gap,piecewise,1,oracle_trend,4.940994827910095,4.424776314507009,0.11250000000000002,0.0,0.0,0.4037185134030858,30,6,5,0.0
scalar,gap,drifting,0,kh_dual_control,25.599029978444502,25.337262593545926,0.16875,0.0,0.0,0.09301738489857586,30,6,5,16.812195170482344
scalar,gap,drifting,0,arcari_dual_smpc,25.599029978444502,25.337262593545926,0.16875,0.0,0.0,0.09301738489857586,30,6,5,16.812195170482344
scalar,gap,drifting,0,tv_gp_lcb,42676.519049956616,38920.25052350689,24.412499999999994,0.0,0.0,3731.8560264497214,30,6,5,42667.73221514865
scalar,gap,drifting,0,oracle_trend,8.786834807962158,8.450624863792008,0.28125000000000006,0.0,0.0,0.054959944170149405,30,6,5,0.0
scalar,gap,drifting,1,kh_dual_control,22.668441331972133,22.260579184129135,0.05625000000000001,0.0,0.0,0.3516121478429912,30,6,5,14.9282480029369
scalar,gap,drifting,1,arcari_dual_smpc,22.668441331972133,22.260579184129135,0.05625000000000001,0.0,0.0,0.3516121478429912,30,6,5,14.9282480029369
scalar,gap,drifting,1,tv_gp_lcb,22482.31243730727,21623.343742629204,23.11875,0.0,0.0,835.8499446780693,30,6,5,22474.572243978237
scalar,gap,drifting,1,oracle_trend,7.7401933290352325,7.366399554770386,0.16875,0.0,0.0,0.20504377426484463,30,6,5,0.0
