environment,twin_gap,regime,seed,baseline,total_cost,state_cost,energy_cost,switch_cost,nonsmooth_switch_cost,terminal_cost,physical_transitions,observed_transitions,observation_interval,oracle_regret
scalar,no_gap,drifting,1,arcari_dual_smpc,28.277299609518057,27.607481739095675,0.05625000000000001,0.0,0.2,0.413567870422386,30,30,1,18.597693988007272
scalar,no_gap,drifting,1,tv_gp_lcb,8657.675035113563,7373.075454988743,17.38125,0.0,2.6000000000000005,1264.6183301248186,30,30,1,8647.995429492052
scalar,no_gap,drifting,1,oracle_trend,9.679605621510783,8.210675881907223,0.28125,0.0,0.8,0.38767973960356195,30,30,1,0.0
scalar,gap,static,0,kh_dual_control,23.238945321250835,23.215682320319065,0.0,0.0,0.0,0.023263000931763582,30,30,1,17.5784252452976
scalar,gap,static,0,arcari_dual_smpc,23.238945321250835,23.215682320319065,0.0,0.0,0.0,0.023263000931763582,30,30,1,17.5784252452976
scalar,gap,static,0,tv_gp_lcb,6893.873570334517,6846.848843583376,18.73125,0.0,2.5000000000000004,25.793476751141444,30,30,1,6888.213050258564
scalar,gap,static,0,oracle_trend,5.660520075953236,5.146418304855669,0.11250000000000002,0.0,0.4,0.0016017710975663672,30,30,1,0.0
scalar,gap,static,1,kh_dual_control,56.65809465844665,56.51904884410469,0.0,0.0,0.0,0.13904581434195915,30,30,1,51.92723168445225
scalar,gap,static,1,arcari_dual_smpc,56.65809465844665,56.51904884410469,0.0,0.0,0.0,0.13904581434195915,30,30,1,51.92723168445225
scalar,gap,static,1,tv_gp_lcb,19180.456983360527,18068.85759170587,17.662500000000005,0.0,2.6000000000000005,1091.3368916546635,30,30,1,19175.726120386535
scalar,gap,static,1,oracle_trend,4.730862973994397,3.982761002911956,0.11250000000000002,0.0,0.4,0.23560197108244205,30,30,1,0.0
scalar,gap,piecewise,0,kh_dual_control,23.238945321250835,23.215682320319065,0.0,0.0,0.0,0.023263000931763582,30,30,1,14.153460196412285
scalar,gap,piecewise,0,arcari_dual_smpc,23.238945321250835,23.215682320319065,0.0,0.0,0.0,0.023263000931763582,30,30,1,14.153460196412285
scalar,gap,piecewise,0,tv_gp_lcb,15603.53752460975,14249.459126392296,18.95625,0.0,2.6000000000000005,1332.5221482174538,30,30,1,15594.452039484911
scalar,gap,piecewise,0,oracle_trend,9.08548512483855,7.620427540550137,0.28125000000000006,0.0,1.0,0.18380758428841143,30,30,1,0.0
scalar,gap,piecewise,1,kh_dual_control,56.65809465844665,56.51904884410469,0.0,0.0,0.0,0.13904581434195915,30,30,1,51.317099830536556
scalar,gap,piecewise,1,arcari_dual_smpc,56.65809465844665,56.51904884410469,0.0,0.0,0.0,0.13904581434195915,30,30,1,51.317099830536556
scalar,gap,piecewise,1,tv_gp_lcb,13280.426855918355,13258.0764841477,18.731249999999996,0.0,2.4000000000000004,1.219121770655056,30,30,1,13275.085861090445
scalar,gap,piecewise,1,oracle_trend,5.3409948279100945,4.424776314507009,0.11250000000000002,0.0,0.4,0.4037185134030858,30,30,1,0.0
scalar,gap,drifting,0,kh_dual_control,25.999029978444497,25.337262593545926,0.16875,0.0,0.4,0.09301738489857586,30,30,1,16.676371623267535
scalar,gap,drifting,0,arcari_dual_smpc,25.999029978444497,25.337262593545926,0.16875,0.0,0.4,0.09301738489857586,30,30,1,16.676371623267535
scalar,gap,drifting,0,tv_gp_lcb,7920.070502881854,6744.702895178862,17.60625,0.0,2.4000000000000004,1155.3613577029942,30,30,1,7910.747844526677
scalar,gap,drifting,0,oracle_trend,9.32265835517696,8.429297231626075,0.16875,0.0,0.6000000000000001,0.12461112355088462,30,30,1,0.0
scalar,gap,drifting,1,kh_dual_control,23.252242159444688,22.462617909326337,0.16875,0.0,0.4,0.22087425011834813,30,30,1,14.912048830409457
scalar,gap,drifting,1,arcari_dual_smpc,27.45202646016971,26.85139242535109,0.05625000000000001,0.0,0.2,0.34438403481861685,30,30,1,19.11183313113448
scalar,gap,drifting,1,tv_gp_lcb,12269.406799295146,10706.070593366747,18.956249999999997,0.0,2.5000000000000004,1541.8799559283989,30,30,1,12261.06660596611
scalar,gap,drifting,1,oracle_trend,8.34019332903523,7.366399554770386,0.16875,0.0,0.6,0.20504377426484463,30,30,1,0.0
